what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1720124494018
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1720124494018
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1720124494018
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1720124494019
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1720124494019
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1720124494020
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1720124494020
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1720124494020
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1720124494020
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1720124494021
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1720124494022
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1720124494023
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1720124494023
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1720124494024
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1720124494024
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1720124494024
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1720124494025
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1720124494025
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1720124494027
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1720124494027
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1720124494027
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1720124494028
os,sysinfo,,,"win32",1720124494030
arch,sysinfo,,,"x86",1720124494030
ws,sysinfo,,,"win32",1720124494030
locale,sysinfo,,,"pt_BR",1720124494030
processors,sysinfo,,,"12",1720124494030
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1720124494030
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1720124494030
java.specification.name,sysinfo,,,"Java Platform API Specification",1720124494030
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1720124494030
java.specification.version,sysinfo,,,"1.6",1720124494030
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1720124494030
java.version,sysinfo,,,"1.6.0_23",1720124494030
java.vm.info,sysinfo,,,"mixed mode",1720124494030
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1720124494030
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1720124494030
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1720124494030
java.vm.specification.version,sysinfo,,,"1.0",1720124494030
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1720124494030
java.vm.version,sysinfo,,,"19.0-b09",1720124494030
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1720124494164
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1720124495560
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1720124495605
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1720124496977
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1720124497026
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1720124497029
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720124498691
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1720124498924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720124501518
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1720124502506
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1720124502515
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1720124506095
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1720124506454
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1720124506463
